[epoch:0, iter:1] avg_LOSS: 2.494 | avg_ACC: 9.375% 
[epoch:3, iter:2552] avg_LOSS: 0.387 | avg_ACC: 86.484% 
[epoch:3, iter:2553] avg_LOSS: 0.387 | avg_ACC: 86.496% 
[epoch:3, iter:2554] avg_LOSS: 0.387 | avg_ACC: 86.493% 
[epoch:3, iter:2555] avg_LOSS: 0.387 | avg_ACC: 86.483% 
[epoch:3, iter:2556] avg_LOSS: 0.387 | avg_ACC: 86.496% 
[epoch:3, iter:2557] avg_LOSS: 0.387 | avg_ACC: 86.478% 
[epoch:3, iter:2558] avg_LOSS: 0.387 | avg_ACC: 86.490% 
[epoch:3, iter:2559] avg_LOSS: 0.387 | avg_ACC: 86.488% 
[epoch:3, iter:2560] avg_LOSS: 0.387 | avg_ACC: 86.456% 
[epoch:3, iter:2561] avg_LOSS: 0.387 | avg_ACC: 86.453% 
[epoch:3, iter:2562] avg_LOSS: 0.387 | avg_ACC: 86.429% 
[epoch:3, iter:2563] avg_LOSS: 0.388 | avg_ACC: 86.406% 
[epoch:3, iter:2564] avg_LOSS: 0.389 | avg_ACC: 86.360% 
[epoch:3, iter:2565] avg_LOSS: 0.389 | avg_ACC: 86.344% 
[epoch:3, iter:2566] avg_LOSS: 0.388 | avg_ACC: 86.385% 
[epoch:3, iter:2567] avg_LOSS: 0.388 | avg_ACC: 86.397% 
[epoch:3, iter:2568] avg_LOSS: 0.387 | avg_ACC: 86.416% 
[epoch:3, iter:2569] avg_LOSS: 0.387 | avg_ACC: 86.400% 
[epoch:3, iter:2570] avg_LOSS: 0.388 | avg_ACC: 86.384% 
[epoch:3, iter:2571] avg_LOSS: 0.387 | avg_ACC: 86.410% 
[epoch:3, iter:2572] avg_LOSS: 0.387 | avg_ACC: 86.449% 
[epoch:3, iter:2573] avg_LOSS: 0.387 | avg_ACC: 86.433% 
[epoch:3, iter:2574] avg_LOSS: 0.387 | avg_ACC: 86.438% 
[epoch:3, iter:2575] avg_LOSS: 0.386 | avg_ACC: 86.477% 
[epoch:3, iter:2576] avg_LOSS: 0.387 | avg_ACC: 86.467% 
[epoch:3, iter:2577] avg_LOSS: 0.388 | avg_ACC: 86.445% 
[epoch:3, iter:2578] avg_LOSS: 0.388 | avg_ACC: 86.443% 
[epoch:3, iter:2579] avg_LOSS: 0.389 | avg_ACC: 86.400% 
[epoch:3, iter:2580] avg_LOSS: 0.390 | avg_ACC: 86.392% 
[epoch:3, iter:2581] avg_LOSS: 0.390 | avg_ACC: 86.396% 
[epoch:3, iter:2582] avg_LOSS: 0.390 | avg_ACC: 86.394% 
[epoch:3, iter:2583] avg_LOSS: 0.390 | avg_ACC: 86.386% 
[epoch:3, iter:2584] avg_LOSS: 0.390 | avg_ACC: 86.404% 
[epoch:3, iter:2585] avg_LOSS: 0.391 | avg_ACC: 86.382% 
[epoch:3, iter:2586] avg_LOSS: 0.391 | avg_ACC: 86.387% 
[epoch:3, iter:2587] avg_LOSS: 0.391 | avg_ACC: 86.372% 
[epoch:3, iter:2588] avg_LOSS: 0.390 | avg_ACC: 86.370% 
[epoch:3, iter:2589] avg_LOSS: 0.390 | avg_ACC: 86.349% 
[epoch:3, iter:2590] avg_LOSS: 0.391 | avg_ACC: 86.341% 
[epoch:3, iter:2591] avg_LOSS: 0.391 | avg_ACC: 86.339% 
[epoch:3, iter:2592] avg_LOSS: 0.391 | avg_ACC: 86.312% 
[epoch:3, iter:2593] avg_LOSS: 0.392 | avg_ACC: 86.298% 
[epoch:3, iter:2594] avg_LOSS: 0.392 | avg_ACC: 86.284% 
[epoch:3, iter:2595] avg_LOSS: 0.392 | avg_ACC: 86.264% 
[epoch:3, iter:2596] avg_LOSS: 0.393 | avg_ACC: 86.250% 
[epoch:3, iter:2597] avg_LOSS: 0.393 | avg_ACC: 86.230% 
[epoch:3, iter:2598] avg_LOSS: 0.393 | avg_ACC: 86.235% 
[epoch:3, iter:2599] avg_LOSS: 0.393 | avg_ACC: 86.228% 
[epoch:3, iter:2600] avg_LOSS: 0.394 | avg_ACC: 86.220% 
[epoch:3, iter:2601] avg_LOSS: 0.394 | avg_ACC: 86.213% 
[epoch:3, iter:2602] avg_LOSS: 0.394 | avg_ACC: 86.218% 
[epoch:3, iter:2603] avg_LOSS: 0.394 | avg_ACC: 86.205% 
[epoch:3, iter:2604] avg_LOSS: 0.394 | avg_ACC: 86.204% 
[epoch:3, iter:2605] avg_LOSS: 0.394 | avg_ACC: 86.209% 
[epoch:3, iter:2606] avg_LOSS: 0.394 | avg_ACC: 86.196% 
[epoch:3, iter:2607] avg_LOSS: 0.394 | avg_ACC: 86.213% 
[epoch:3, iter:2608] avg_LOSS: 0.394 | avg_ACC: 86.188% 
[epoch:3, iter:2609] avg_LOSS: 0.394 | avg_ACC: 86.193% 
[epoch:3, iter:2610] avg_LOSS: 0.393 | avg_ACC: 86.198% 
[epoch:3, iter:2611] avg_LOSS: 0.393 | avg_ACC: 86.191% 
[epoch:3, iter:2612] avg_LOSS: 0.393 | avg_ACC: 86.208% 
[epoch:3, iter:2613] avg_LOSS: 0.393 | avg_ACC: 86.213% 
[epoch:3, iter:2614] avg_LOSS: 0.393 | avg_ACC: 86.229% 
[epoch:3, iter:2615] avg_LOSS: 0.393 | avg_ACC: 86.222% 
[epoch:3, iter:2616] avg_LOSS: 0.393 | avg_ACC: 86.209% 
[epoch:3, iter:2617] avg_LOSS: 0.394 | avg_ACC: 86.203% 
[epoch:3, iter:2618] avg_LOSS: 0.394 | avg_ACC: 86.185% 
[epoch:3, iter:2619] avg_LOSS: 0.394 | avg_ACC: 86.189% 
[epoch:3, iter:2620] avg_LOSS: 0.394 | avg_ACC: 86.194% 
[epoch:3, iter:2621] avg_LOSS: 0.394 | avg_ACC: 86.199% 
[epoch:3, iter:2622] avg_LOSS: 0.394 | avg_ACC: 86.198% 
[epoch:3, iter:2623] avg_LOSS: 0.393 | avg_ACC: 86.203% 
[epoch:3, iter:2624] avg_LOSS: 0.393 | avg_ACC: 86.219% 
[epoch:3, iter:2625] avg_LOSS: 0.393 | avg_ACC: 86.218% 
[epoch:3, iter:2626] avg_LOSS: 0.393 | avg_ACC: 86.228% 
[epoch:3, iter:2627] avg_LOSS: 0.393 | avg_ACC: 86.232% 
[epoch:3, iter:2628] avg_LOSS: 0.393 | avg_ACC: 86.242% 
[epoch:3, iter:2629] avg_LOSS: 0.393 | avg_ACC: 86.252% 
[epoch:3, iter:2630] avg_LOSS: 0.393 | avg_ACC: 86.246% 
[epoch:3, iter:2631] avg_LOSS: 0.393 | avg_ACC: 86.250% 
[epoch:3, iter:2632] avg_LOSS: 0.392 | avg_ACC: 86.265% 
[epoch:3, iter:2633] avg_LOSS: 0.393 | avg_ACC: 86.253% 
[epoch:3, iter:2634] avg_LOSS: 0.392 | avg_ACC: 86.263% 
[epoch:3, iter:2635] avg_LOSS: 0.392 | avg_ACC: 86.262% 
[epoch:3, iter:2636] avg_LOSS: 0.393 | avg_ACC: 86.261% 
[epoch:3, iter:2637] avg_LOSS: 0.393 | avg_ACC: 86.265% 
[epoch:3, iter:2638] avg_LOSS: 0.393 | avg_ACC: 86.269% 
[epoch:3, iter:2639] avg_LOSS: 0.393 | avg_ACC: 86.268% 
[epoch:3, iter:2640] avg_LOSS: 0.393 | avg_ACC: 86.256% 
[epoch:3, iter:2641] avg_LOSS: 0.393 | avg_ACC: 86.255% 
[epoch:3, iter:2642] avg_LOSS: 0.393 | avg_ACC: 86.265% 
[epoch:3, iter:2643] avg_LOSS: 0.393 | avg_ACC: 86.258% 
[epoch:3, iter:2644] avg_LOSS: 0.393 | avg_ACC: 86.268% 
[epoch:3, iter:2645] avg_LOSS: 0.393 | avg_ACC: 86.256% 
[epoch:3, iter:2646] avg_LOSS: 0.393 | avg_ACC: 86.245% 
[epoch:3, iter:2647] avg_LOSS: 0.393 | avg_ACC: 86.265% 
[epoch:3, iter:2648] avg_LOSS: 0.392 | avg_ACC: 86.274% 
[epoch:3, iter:2649] avg_LOSS: 0.392 | avg_ACC: 86.288% 
[epoch:3, iter:2650] avg_LOSS: 0.392 | avg_ACC: 86.292% 
[epoch:3, iter:2651] avg_LOSS: 0.392 | avg_ACC: 86.306% 
[epoch:3, iter:2652] avg_LOSS: 0.392 | avg_ACC: 86.305% 
[epoch:3, iter:2653] avg_LOSS: 0.392 | avg_ACC: 86.294% 
[epoch:3, iter:2654] avg_LOSS: 0.393 | avg_ACC: 86.288% 
[epoch:3, iter:2655] avg_LOSS: 0.394 | avg_ACC: 86.221% 
[epoch:3, iter:2656] avg_LOSS: 0.394 | avg_ACC: 86.225% 
[epoch:3, iter:2657] avg_LOSS: 0.393 | avg_ACC: 86.244% 
[epoch:3, iter:2658] avg_LOSS: 0.393 | avg_ACC: 86.263% 
[epoch:3, iter:2659] avg_LOSS: 0.393 | avg_ACC: 86.262% 
[epoch:3, iter:2660] avg_LOSS: 0.393 | avg_ACC: 86.256% 
[epoch:3, iter:2661] avg_LOSS: 0.393 | avg_ACC: 86.250% 
[epoch:3, iter:2662] avg_LOSS: 0.393 | avg_ACC: 86.259% 
[epoch:3, iter:2663] avg_LOSS: 0.393 | avg_ACC: 86.268% 
[epoch:3, iter:2664] avg_LOSS: 0.393 | avg_ACC: 86.291% 
[epoch:3, iter:2665] avg_LOSS: 0.392 | avg_ACC: 86.315% 
[epoch:3, iter:2666] avg_LOSS: 0.392 | avg_ACC: 86.289% 
[epoch:3, iter:2667] avg_LOSS: 0.393 | avg_ACC: 86.293% 
[epoch:3, iter:2668] avg_LOSS: 0.392 | avg_ACC: 86.301% 
[epoch:3, iter:2669] avg_LOSS: 0.392 | avg_ACC: 86.315% 
[epoch:3, iter:2670] avg_LOSS: 0.392 | avg_ACC: 86.299% 
[epoch:3, iter:2671] avg_LOSS: 0.392 | avg_ACC: 86.312% 
[epoch:3, iter:2672] avg_LOSS: 0.392 | avg_ACC: 86.287% 
[epoch:3, iter:2673] avg_LOSS: 0.392 | avg_ACC: 86.291% 
[epoch:3, iter:2674] avg_LOSS: 0.392 | avg_ACC: 86.309% 
[epoch:3, iter:2675] avg_LOSS: 0.392 | avg_ACC: 86.313% 
[epoch:3, iter:2676] avg_LOSS: 0.392 | avg_ACC: 86.330% 
[epoch:3, iter:2677] avg_LOSS: 0.391 | avg_ACC: 86.348% 
[epoch:3, iter:2678] avg_LOSS: 0.392 | avg_ACC: 86.342% 
[epoch:3, iter:2679] avg_LOSS: 0.392 | avg_ACC: 86.336% 
[epoch:3, iter:2680] avg_LOSS: 0.393 | avg_ACC: 86.316% 
[epoch:3, iter:2681] avg_LOSS: 0.393 | avg_ACC: 86.315% 
[epoch:3, iter:2682] avg_LOSS: 0.392 | avg_ACC: 86.328% 
[epoch:3, iter:2683] avg_LOSS: 0.392 | avg_ACC: 86.341% 
[epoch:3, iter:2684] avg_LOSS: 0.392 | avg_ACC: 86.354% 
[epoch:3, iter:2685] avg_LOSS: 0.392 | avg_ACC: 86.329% 
[epoch:3, iter:2686] avg_LOSS: 0.392 | avg_ACC: 86.333% 
[epoch:3, iter:2687] avg_LOSS: 0.392 | avg_ACC: 86.318% 
[epoch:3, iter:2688] avg_LOSS: 0.393 | avg_ACC: 86.312% 
[epoch:3, iter:2689] avg_LOSS: 0.393 | avg_ACC: 86.293% 
[epoch:3, iter:2690] avg_LOSS: 0.394 | avg_ACC: 86.246% 
[epoch:3, iter:2691] avg_LOSS: 0.393 | avg_ACC: 86.255% 
[epoch:3, iter:2692] avg_LOSS: 0.394 | avg_ACC: 86.236% 
[epoch:3, iter:2693] avg_LOSS: 0.394 | avg_ACC: 86.262% 
[epoch:3, iter:2694] avg_LOSS: 0.394 | avg_ACC: 86.252% 
[epoch:3, iter:2695] avg_LOSS: 0.394 | avg_ACC: 86.269% 
[epoch:3, iter:2696] avg_LOSS: 0.395 | avg_ACC: 86.223% 
[epoch:3, iter:2697] avg_LOSS: 0.395 | avg_ACC: 86.205% 
[epoch:3, iter:2698] avg_LOSS: 0.395 | avg_ACC: 86.208% 
[epoch:3, iter:2699] avg_LOSS: 0.396 | avg_ACC: 86.208% 
[epoch:3, iter:2700] avg_LOSS: 0.396 | avg_ACC: 86.211% 
[epoch:3, iter:2701] avg_LOSS: 0.396 | avg_ACC: 86.206% 
[epoch:3, iter:2702] avg_LOSS: 0.396 | avg_ACC: 86.218% 
[epoch:3, iter:2703] avg_LOSS: 0.397 | avg_ACC: 86.191% 
[epoch:3, iter:2704] avg_LOSS: 0.397 | avg_ACC: 86.186% 
[epoch:3, iter:2705] avg_LOSS: 0.397 | avg_ACC: 86.186% 
[epoch:3, iter:2706] avg_LOSS: 0.397 | avg_ACC: 86.194% 
[epoch:3, iter:2707] avg_LOSS: 0.397 | avg_ACC: 86.189% 
[epoch:3, iter:2708] avg_LOSS: 0.398 | avg_ACC: 86.175% 
[epoch:3, iter:2709] avg_LOSS: 0.399 | avg_ACC: 86.140% 
[epoch:3, iter:2710] avg_LOSS: 0.399 | avg_ACC: 86.139% 
[epoch:3, iter:2711] avg_LOSS: 0.399 | avg_ACC: 86.143% 
[epoch:3, iter:2712] avg_LOSS: 0.399 | avg_ACC: 86.130% 
[epoch:3, iter:2713] avg_LOSS: 0.399 | avg_ACC: 86.138% 
[epoch:3, iter:2714] avg_LOSS: 0.398 | avg_ACC: 86.158% 
[epoch:3, iter:2715] avg_LOSS: 0.398 | avg_ACC: 86.162% 
[epoch:3, iter:2716] avg_LOSS: 0.399 | avg_ACC: 86.136% 
[epoch:3, iter:2717] avg_LOSS: 0.399 | avg_ACC: 86.127% 
[epoch:3, iter:2718] avg_LOSS: 0.399 | avg_ACC: 86.127% 
[epoch:3, iter:2719] avg_LOSS: 0.400 | avg_ACC: 86.105% 
[epoch:3, iter:2720] avg_LOSS: 0.400 | avg_ACC: 86.105% 
[epoch:3, iter:2721] avg_LOSS: 0.400 | avg_ACC: 86.104% 
[epoch:3, iter:2722] avg_LOSS: 0.400 | avg_ACC: 86.116% 
[epoch:3, iter:2723] avg_LOSS: 0.400 | avg_ACC: 86.087% 
[epoch:3, iter:2724] avg_LOSS: 0.400 | avg_ACC: 86.074% 
[epoch:3, iter:2725] avg_LOSS: 0.400 | avg_ACC: 86.078% 
[epoch:3, iter:2726] avg_LOSS: 0.400 | avg_ACC: 86.077% 
[epoch:3, iter:2727] avg_LOSS: 0.400 | avg_ACC: 86.061% 
[epoch:3, iter:2728] avg_LOSS: 0.400 | avg_ACC: 86.052% 
[epoch:3, iter:2729] avg_LOSS: 0.400 | avg_ACC: 86.056% 
[epoch:3, iter:2730] avg_LOSS: 0.400 | avg_ACC: 86.072% 
[epoch:3, iter:2731] avg_LOSS: 0.400 | avg_ACC: 86.071% 
[epoch:3, iter:2732] avg_LOSS: 0.400 | avg_ACC: 86.063% 
[epoch:3, iter:2733] avg_LOSS: 0.400 | avg_ACC: 86.055% 
[epoch:3, iter:2734] avg_LOSS: 0.401 | avg_ACC: 86.034% 
[epoch:3, iter:2735] avg_LOSS: 0.401 | avg_ACC: 86.030% 
[epoch:3, iter:2736] avg_LOSS: 0.400 | avg_ACC: 86.046% 
[epoch:3, iter:2737] avg_LOSS: 0.400 | avg_ACC: 86.057% 
[epoch:3, iter:2738] avg_LOSS: 0.401 | avg_ACC: 86.073% 
[epoch:3, iter:2739] avg_LOSS: 0.401 | avg_ACC: 86.069% 
[epoch:3, iter:2740] avg_LOSS: 0.401 | avg_ACC: 86.068% 
[epoch:3, iter:2741] avg_LOSS: 0.401 | avg_ACC: 86.076% 
[epoch:3, iter:2742] avg_LOSS: 0.401 | avg_ACC: 86.080% 
[epoch:3, iter:2743] avg_LOSS: 0.400 | avg_ACC: 86.099% 
[epoch:3, iter:2744] avg_LOSS: 0.401 | avg_ACC: 86.095% 
[epoch:3, iter:2745] avg_LOSS: 0.401 | avg_ACC: 86.090% 
[epoch:3, iter:2746] avg_LOSS: 0.401 | avg_ACC: 86.098% 
[epoch:3, iter:2747] avg_LOSS: 0.401 | avg_ACC: 86.093% 
[epoch:3, iter:2748] avg_LOSS: 0.401 | avg_ACC: 86.081% 
[epoch:3, iter:2749] avg_LOSS: 0.401 | avg_ACC: 86.077% 
[epoch:3, iter:2750] avg_LOSS: 0.401 | avg_ACC: 86.069% 
[epoch:3, iter:2751] avg_LOSS: 0.401 | avg_ACC: 86.065% 
[epoch:3, iter:2752] avg_LOSS: 0.401 | avg_ACC: 86.068% 
[epoch:3, iter:2753] avg_LOSS: 0.401 | avg_ACC: 86.083% 
[epoch:3, iter:2754] avg_LOSS: 0.401 | avg_ACC: 86.068% 
[epoch:3, iter:2755] avg_LOSS: 0.401 | avg_ACC: 86.071% 
[epoch:3, iter:2756] avg_LOSS: 0.401 | avg_ACC: 86.067% 
[epoch:3, iter:2757] avg_LOSS: 0.400 | avg_ACC: 86.082% 
[epoch:3, iter:2758] avg_LOSS: 0.400 | avg_ACC: 86.085% 
[epoch:3, iter:2759] avg_LOSS: 0.400 | avg_ACC: 86.096% 
[epoch:3, iter:2760] avg_LOSS: 0.400 | avg_ACC: 86.096% 
[epoch:3, iter:2761] avg_LOSS: 0.400 | avg_ACC: 86.084% 
[epoch:3, iter:2762] avg_LOSS: 0.399 | avg_ACC: 86.110% 
[epoch:3, iter:2763] avg_LOSS: 0.399 | avg_ACC: 86.117% 
[epoch:3, iter:2764] avg_LOSS: 0.399 | avg_ACC: 86.102% 
[epoch:3, iter:2765] avg_LOSS: 0.399 | avg_ACC: 86.098% 
[epoch:3, iter:2766] avg_LOSS: 0.399 | avg_ACC: 86.083% 
[epoch:3, iter:2767] avg_LOSS: 0.399 | avg_ACC: 86.093% 
[epoch:3, iter:2768] avg_LOSS: 0.399 | avg_ACC: 86.086% 
[epoch:3, iter:2769] avg_LOSS: 0.400 | avg_ACC: 86.089% 
[epoch:3, iter:2770] avg_LOSS: 0.400 | avg_ACC: 86.085% 
[epoch:3, iter:2771] avg_LOSS: 0.399 | avg_ACC: 86.092% 
[epoch:3, iter:2772] avg_LOSS: 0.399 | avg_ACC: 86.103% 
[epoch:3, iter:2773] avg_LOSS: 0.399 | avg_ACC: 86.088% 
[epoch:3, iter:2774] avg_LOSS: 0.399 | avg_ACC: 86.080% 
[epoch:3, iter:2775] avg_LOSS: 0.399 | avg_ACC: 86.090% 
[epoch:3, iter:2776] avg_LOSS: 0.399 | avg_ACC: 86.097% 
[epoch:3, iter:2777] avg_LOSS: 0.399 | avg_ACC: 86.097% 
[epoch:3, iter:2778] avg_LOSS: 0.399 | avg_ACC: 86.086% 
[epoch:3, iter:2779] avg_LOSS: 0.399 | avg_ACC: 86.085% 
[epoch:3, iter:2780] avg_LOSS: 0.399 | avg_ACC: 86.078% 
[epoch:3, iter:2781] avg_LOSS: 0.399 | avg_ACC: 86.081% 
[epoch:3, iter:2782] avg_LOSS: 0.399 | avg_ACC: 86.074% 
[epoch:3, iter:2783] avg_LOSS: 0.400 | avg_ACC: 86.055% 
[epoch:3, iter:2784] avg_LOSS: 0.400 | avg_ACC: 86.055% 
[epoch:3, iter:2785] avg_LOSS: 0.400 | avg_ACC: 86.044% 
[epoch:3, iter:2786] avg_LOSS: 0.400 | avg_ACC: 86.040% 
[epoch:3, iter:2787] avg_LOSS: 0.400 | avg_ACC: 86.044% 
[epoch:3, iter:2788] avg_LOSS: 0.400 | avg_ACC: 86.026% 
[epoch:3, iter:2789] avg_LOSS: 0.400 | avg_ACC: 86.033% 
[epoch:3, iter:2790] avg_LOSS: 0.400 | avg_ACC: 86.036% 
[epoch:3, iter:2791] avg_LOSS: 0.400 | avg_ACC: 86.050% 
[epoch:3, iter:2792] avg_LOSS: 0.400 | avg_ACC: 86.050% 
[epoch:3, iter:2793] avg_LOSS: 0.400 | avg_ACC: 86.049% 
[epoch:3, iter:2794] avg_LOSS: 0.399 | avg_ACC: 86.063% 
[epoch:3, iter:2795] avg_LOSS: 0.400 | avg_ACC: 86.056% 
[epoch:3, iter:2796] avg_LOSS: 0.399 | avg_ACC: 86.066% 
[epoch:3, iter:2797] avg_LOSS: 0.400 | avg_ACC: 86.066% 
[epoch:3, iter:2798] avg_LOSS: 0.399 | avg_ACC: 86.076% 
[epoch:3, iter:2799] avg_LOSS: 0.400 | avg_ACC: 86.058% 
[epoch:3, iter:2800] avg_LOSS: 0.399 | avg_ACC: 86.065% 
[epoch:3, iter:2801] avg_LOSS: 0.399 | avg_ACC: 86.071% 
[epoch:3, iter:2802] avg_LOSS: 0.400 | avg_ACC: 86.061% 
[epoch:3, iter:2803] avg_LOSS: 0.400 | avg_ACC: 86.057% 
[epoch:3, iter:2804] avg_LOSS: 0.400 | avg_ACC: 86.053% 
[epoch:3, iter:2805] avg_LOSS: 0.400 | avg_ACC: 86.050% 
[epoch:3, iter:2806] avg_LOSS: 0.400 | avg_ACC: 86.036% 
[epoch:3, iter:2807] avg_LOSS: 0.400 | avg_ACC: 86.032% 
[epoch:3, iter:2808] avg_LOSS: 0.401 | avg_ACC: 86.019% 
[epoch:3, iter:2809] avg_LOSS: 0.401 | avg_ACC: 86.029% 
[epoch:3, iter:2810] avg_LOSS: 0.401 | avg_ACC: 86.032% 
[epoch:3, iter:2811] avg_LOSS: 0.401 | avg_ACC: 86.038% 
[epoch:3, iter:2812] avg_LOSS: 0.401 | avg_ACC: 86.041% 
[epoch:3, iter:2813] avg_LOSS: 0.401 | avg_ACC: 86.048% 
[epoch:3, iter:2814] avg_LOSS: 0.400 | avg_ACC: 86.058% 
[epoch:3, iter:2815] avg_LOSS: 0.400 | avg_ACC: 86.064% 
[epoch:3, iter:2816] avg_LOSS: 0.400 | avg_ACC: 86.067% 
[epoch:3, iter:2817] avg_LOSS: 0.400 | avg_ACC: 86.070% 
[epoch:3, iter:2818] avg_LOSS: 0.400 | avg_ACC: 86.073% 
[epoch:3, iter:2819] avg_LOSS: 0.401 | avg_ACC: 86.043% 
[epoch:3, iter:2820] avg_LOSS: 0.401 | avg_ACC: 86.046% 
[epoch:3, iter:2821] avg_LOSS: 0.401 | avg_ACC: 86.039% 
[epoch:3, iter:2822] avg_LOSS: 0.401 | avg_ACC: 86.043% 
[epoch:3, iter:2823] avg_LOSS: 0.401 | avg_ACC: 86.039% 
[epoch:3, iter:2824] avg_LOSS: 0.401 | avg_ACC: 86.039% 
[epoch:3, iter:2825] avg_LOSS: 0.401 | avg_ACC: 86.048% 
[epoch:3, iter:2826] avg_LOSS: 0.401 | avg_ACC: 86.032% 
[epoch:3, iter:2827] avg_LOSS: 0.401 | avg_ACC: 86.035% 
[epoch:3, iter:2828] avg_LOSS: 0.401 | avg_ACC: 86.044% 
[epoch:3, iter:2829] avg_LOSS: 0.401 | avg_ACC: 86.051% 
[epoch:3, iter:2830] avg_LOSS: 0.401 | avg_ACC: 86.047% 
[epoch:3, iter:2831] avg_LOSS: 0.401 | avg_ACC: 86.044% 
[epoch:3, iter:2832] avg_LOSS: 0.402 | avg_ACC: 86.047% 
[epoch:3, iter:2833] avg_LOSS: 0.402 | avg_ACC: 86.037% 
[epoch:3, iter:2834] avg_LOSS: 0.402 | avg_ACC: 86.034% 
[epoch:3, iter:2835] avg_LOSS: 0.401 | avg_ACC: 86.049% 
[epoch:3, iter:2836] avg_LOSS: 0.401 | avg_ACC: 86.040% 
[epoch:3, iter:2837] avg_LOSS: 0.402 | avg_ACC: 86.033% 
[epoch:3, iter:2838] avg_LOSS: 0.402 | avg_ACC: 86.033% 
[epoch:3, iter:2839] avg_LOSS: 0.402 | avg_ACC: 86.014% 
[epoch:3, iter:2840] avg_LOSS: 0.402 | avg_ACC: 86.004% 
[epoch:3, iter:2841] avg_LOSS: 0.402 | avg_ACC: 86.016% 
[epoch:3, iter:2842] avg_LOSS: 0.401 | avg_ACC: 86.026% 
[epoch:3, iter:2843] avg_LOSS: 0.401 | avg_ACC: 86.026% 
[epoch:3, iter:2844] avg_LOSS: 0.401 | avg_ACC: 86.032% 
[epoch:3, iter:2845] avg_LOSS: 0.401 | avg_ACC: 86.035% 
[epoch:3, iter:2846] avg_LOSS: 0.402 | avg_ACC: 86.022% 
[epoch:3, iter:2847] avg_LOSS: 0.402 | avg_ACC: 86.015% 
[epoch:3, iter:2848] avg_LOSS: 0.402 | avg_ACC: 86.025% 
[epoch:3, iter:2849] avg_LOSS: 0.402 | avg_ACC: 86.024% 
[epoch:3, iter:2850] avg_LOSS: 0.401 | avg_ACC: 86.021% 
[epoch:3, iter:2851] avg_LOSS: 0.401 | avg_ACC: 86.021% 
[epoch:3, iter:2852] avg_LOSS: 0.401 | avg_ACC: 86.027% 
[epoch:3, iter:2853] avg_LOSS: 0.402 | avg_ACC: 85.999% 
[epoch:3, iter:2854] avg_LOSS: 0.403 | avg_ACC: 85.993% 
[epoch:3, iter:2855] avg_LOSS: 0.403 | avg_ACC: 85.990% 
[epoch:3, iter:2856] avg_LOSS: 0.403 | avg_ACC: 85.980% 
[epoch:3, iter:2857] avg_LOSS: 0.404 | avg_ACC: 85.962% 
[epoch:3, iter:2858] avg_LOSS: 0.404 | avg_ACC: 85.953% 
[epoch:3, iter:2859] avg_LOSS: 0.404 | avg_ACC: 85.947% 
[epoch:3, iter:2860] avg_LOSS: 0.404 | avg_ACC: 85.950% 
[epoch:3, iter:2861] avg_LOSS: 0.404 | avg_ACC: 85.944% 
[epoch:3, iter:2862] avg_LOSS: 0.404 | avg_ACC: 85.941% 
[epoch:3, iter:2863] avg_LOSS: 0.404 | avg_ACC: 85.944% 
[epoch:3, iter:2864] avg_LOSS: 0.404 | avg_ACC: 85.928% 
[epoch:3, iter:2865] avg_LOSS: 0.404 | avg_ACC: 85.941% 
[epoch:3, iter:2866] avg_LOSS: 0.404 | avg_ACC: 85.928% 
[epoch:3, iter:2867] avg_LOSS: 0.404 | avg_ACC: 85.920% 
[epoch:3, iter:2868] avg_LOSS: 0.404 | avg_ACC: 85.926% 
[epoch:3, iter:2869] avg_LOSS: 0.404 | avg_ACC: 85.923% 
[epoch:3, iter:2870] avg_LOSS: 0.404 | avg_ACC: 85.926% 
[epoch:3, iter:2871] avg_LOSS: 0.404 | avg_ACC: 85.932% 
[epoch:3, iter:2872] avg_LOSS: 0.404 | avg_ACC: 85.935% 
[epoch:3, iter:2873] avg_LOSS: 0.404 | avg_ACC: 85.938% 
[epoch:3, iter:2874] avg_LOSS: 0.404 | avg_ACC: 85.938% 
[epoch:3, iter:2875] avg_LOSS: 0.404 | avg_ACC: 85.938% 
[epoch:3, iter:2876] avg_LOSS: 0.404 | avg_ACC: 85.943% 
[epoch:3, iter:2877] avg_LOSS: 0.404 | avg_ACC: 85.943% 
[epoch:3, iter:2878] avg_LOSS: 0.404 | avg_ACC: 85.938% 
[epoch:3, iter:2879] avg_LOSS: 0.404 | avg_ACC: 85.943% 
[epoch:3, iter:2880] avg_LOSS: 0.404 | avg_ACC: 85.949% 
[epoch:3, iter:2881] avg_LOSS: 0.404 | avg_ACC: 85.952% 
[epoch:3, iter:2882] avg_LOSS: 0.404 | avg_ACC: 85.943% 
[epoch:3, iter:2883] avg_LOSS: 0.404 | avg_ACC: 85.946% 
[epoch:3, iter:2884] avg_LOSS: 0.404 | avg_ACC: 85.949% 
[epoch:3, iter:2885] avg_LOSS: 0.404 | avg_ACC: 85.940% 
[epoch:3, iter:2886] avg_LOSS: 0.404 | avg_ACC: 85.949% 
[epoch:3, iter:2887] avg_LOSS: 0.404 | avg_ACC: 85.938% 
[epoch:3, iter:2888] avg_LOSS: 0.404 | avg_ACC: 85.940% 
[epoch:3, iter:2889] avg_LOSS: 0.404 | avg_ACC: 85.946% 
[epoch:3, iter:2890] avg_LOSS: 0.404 | avg_ACC: 85.943% 
[epoch:3, iter:2891] avg_LOSS: 0.404 | avg_ACC: 85.949% 
